NOME; COLUNAS; LINHAS; ALPHA; THETA; T LAB; T C2G
"data/rua.ppm"; 320; 240; 10; 45; 0.03; 8.25
"data/rua.ppm"; 320; 240; 15; 45; 0.03; 7.83
"data/rua.ppm"; 320; 240; 20; 45; 0.03; 8.82
"data/rua.ppm"; 320; 240; 25; 45; 0.03; 8.83
"data/rua.ppm"; 320; 240; 5; 90; 0.03; 8.41
"data/rua.ppm"; 320; 240; 10; 90; 0.02; 8.23
"data/rua.ppm"; 320; 240; 15; 90; 0.03; 8.82
"data/rua.ppm"; 320; 240; 20; 90; 0.02; 7.87
"data/rua.ppm"; 320; 240; 25; 90; 0.03; 7.82
"data/rua.ppm"; 320; 240; 5; 135; 0.03; 8.42
"data/rua.ppm"; 320; 240; 10; 135; 0.03; 7.23
"data/rua.ppm"; 320; 240; 15; 135; 0.02; 8.83
"data/rua.ppm"; 320; 240; 20; 135; 0.03; 7.82
"data/rua.ppm"; 320; 240; 25; 135; 0.03; 8.83
"data/rua.ppm"; 320; 240; 5; 180; 0.03; 8.43
"data/rua.ppm"; 320; 240; 10; 180; 0.03; 8.2
"data/rua.ppm"; 320; 240; 15; 180; 0.03; 7.83
"data/rua.ppm"; 320; 240; 20; 180; 0.03; 8.82
"data/rua.ppm"; 320; 240; 25; 180; 0.03; 8.83
"data/rua.ppm"; 320; 240; 5; 225; 0.03; 7.82
"data/rua.ppm"; 320; 240; 10; 225; 0.02; 8.83
"data/rua.ppm"; 320; 240; 15; 225; 0.03; 8.82
"data/rua.ppm"; 320; 240; 20; 225; 0.03; 8.82
"data/rua.ppm"; 320; 240; 25; 225; 0.03; 8.83
"data/rua.ppm"; 320; 240; 5; 270; 0.03; 8.41
"data/rua.ppm"; 320; 240; 10; 270; 0.03; 8.23
"data/rua.ppm"; 320; 240; 15; 270; 0.02; 8.83
"data/rua.ppm"; 320; 240; 20; 270; 0.03; 8.82
"data/rua.ppm"; 320; 240; 25; 270; 0.02; 8.83
"data/rua.ppm"; 320; 240; 5; 315; 0.03; 7.82
"data/rua.ppm"; 320; 240; 10; 315; 0.02; 8.78
"data/rua.ppm"; 320; 240; 15; 315; 0.03; 8.81
"data/rua.ppm"; 320; 240; 20; 315; 0.02; 8.83
"data/rua.ppm"; 320; 240; 25; 315; 0.03; 8.82
"data/rua.ppm"; 320; 240; 15; 45; 0.03; 12.99
"data/rua.ppm"; 320; 240; 15; 45; 0.03; 7.76
"data/rua.ppm"; 320; 240; 15; 45; 0.03; 1
"data/rua.ppm"; 320; 240; 15; 45; 0.03; 1
"data/rua.ppm"; 320; 240; 15; 45; 0.04; 1.15
"data/rua.ppm"; 320; 240; 15; 45; 0.02; 1.17
"data/rua.ppm"; 320; 240; 15; 45; 0.02; 1.01
"data/rua.ppm"; 320; 240; 15; 45; 0.03; 1.17
"data/rua.ppm"; 320; 240; 15; 45; 0.03; 1
"data/rua.ppm"; 320; 240; 15; 45; 0.03; 1.17
"data/rua.ppm"; 320; 240; 15; 45; 0.03; 1.17
"data/rua.ppm"; 320; 240; 15; 45; 0.03; 1.17
"data/rua.ppm"; 320; 240; 15; 45; 0.03; 1.01
"data/rua.ppm"; 320; 240; 15; 45; 0.03; 1.18
"data/rua.ppm"; 320; 240; 15; 45; 0.03; 1.14
"data/rua.ppm"; 320; 240; 15; 45; 0.03; 1.15
"data/rua.ppm"; 320; 240; 15; 45; 0.04; 1.16
"data/rua.ppm"; 320; 240; 15; 45; 0.03; 1.17
"data/rua.ppm"; 320; 240; 15; 45; 0.03; 1.01
"data/rua.ppm"; 320; 240; 15; 45; 0.04; 1.16
