NOME; COLUNAS; LINHAS; ALPHA; THETA; T LAB; T C2G
"data/mapa.ppm"; 172; 220; 15; 90; 0.02; 4.67
"data/mapa.ppm"; 172; 220; 20; 90; 0.02; 4.67
"data/mapa.ppm"; 172; 220; 25; 90; 0.01; 4.67
"data/mapa.ppm"; 172; 220; 5; 135; 0.02; 3.25
"data/mapa.ppm"; 172; 220; 10; 135; 0.02; 4.62
"data/mapa.ppm"; 172; 220; 15; 135; 0.01; 4.68
"data/mapa.ppm"; 172; 220; 20; 135; 0.01; 4.67
"data/mapa.ppm"; 172; 220; 25; 135; 0.01; 4.67
"data/mapa.ppm"; 172; 220; 5; 180; 0.02; 3.24
"data/mapa.ppm"; 172; 220; 10; 180; 0.02; 4.63
"data/mapa.ppm"; 172; 220; 15; 180; 0.02; 4.65
"data/mapa.ppm"; 172; 220; 20; 180; 0.02; 4.64
"data/mapa.ppm"; 172; 220; 25; 180; 0.02; 4.69
"data/mapa.ppm"; 172; 220; 5; 225; 0.02; 3.24
"data/mapa.ppm"; 172; 220; 10; 225; 0.02; 4.66
"data/mapa.ppm"; 172; 220; 15; 225; 0.01; 4.66
"data/mapa.ppm"; 172; 220; 20; 225; 0.02; 4.69
"data/mapa.ppm"; 172; 220; 25; 225; 0.02; 4.66
"data/mapa.ppm"; 172; 220; 5; 270; 0.02; 3.24
"data/mapa.ppm"; 172; 220; 10; 270; 0.02; 4.62
"data/mapa.ppm"; 172; 220; 15; 270; 0.02; 4.65
"data/mapa.ppm"; 172; 220; 20; 270; 0.02; 4.63
"data/mapa.ppm"; 172; 220; 25; 270; 0.02; 4.68
"data/mapa.ppm"; 172; 220; 5; 315; 0.01; 3.24
"data/mapa.ppm"; 172; 220; 10; 315; 0.01; 4.65
"data/mapa.ppm"; 172; 220; 15; 315; 0.02; 4.67
"data/mapa.ppm"; 172; 220; 20; 315; 0.02; 4.65
"data/mapa.ppm"; 172; 220; 25; 315; 0.02; 4.66
"data/ramp.ppm"; 200; 112; 5; 0; 0.01; 1.6
"data/ramp.ppm"; 200; 112; 10; 0; 0.01; 1.64
"data/ramp.ppm"; 200; 112; 15; 0; 0.01; 1.62
"data/ramp.ppm"; 200; 112; 20; 0; 0.01; 1.62
"data/ramp.ppm"; 200; 112; 25; 0; 0.02; 1.6
"data/ramp.ppm"; 200; 112; 5; 45; 0.01; 1.58
"data/ramp.ppm"; 200; 112; 10; 45; 0.01; 1.61
"data/ramp.ppm"; 200; 112; 15; 45; 0.02; 1.61
"data/ramp.ppm"; 200; 112; 20; 45; 0.02; 1.61
"data/ramp.ppm"; 200; 112; 25; 45; 0.01; 1.64
"data/ramp.ppm"; 200; 112; 5; 90; 0.02; 1.6
"data/ramp.ppm"; 200; 112; 10; 90; 0.02; 1.61
"data/ramp.ppm"; 200; 112; 15; 90; 0.01; 1.62
"data/ramp.ppm"; 200; 112; 20; 90; 0.01; 1.62
"data/ramp.ppm"; 200; 112; 25; 90; 0.02; 1.63
"data/ramp.ppm"; 200; 112; 5; 135; 0.01; 1.61
"data/ramp.ppm"; 200; 112; 10; 135; 0.01; 1.65
"data/ramp.ppm"; 200; 112; 15; 135; 0.02; 1.61
"data/ramp.ppm"; 200; 112; 20; 135; 0.01; 1.62
"data/ramp.ppm"; 200; 112; 25; 135; 0.01; 1.62
"data/ramp.ppm"; 200; 112; 5; 180; 0.01; 1.59
"data/ramp.ppm"; 200; 112; 10; 180; 0.01; 1.63
"data/ramp.ppm"; 200; 112; 15; 180; 0.01; 1.62
"data/ramp.ppm"; 200; 112; 20; 180; 0.02; 1.63
"data/ramp.ppm"; 200; 112; 25; 180; 0.01; 1.66
"data/ramp.ppm"; 200; 112; 5; 225; 0; 1.6
"data/ramp.ppm"; 200; 112; 10; 225; 0.01; 1.62
"data/ramp.ppm"; 200; 112; 15; 225; 0.01; 1.65
"data/ramp.ppm"; 200; 112; 20; 225; 0.01; 1.63
"data/ramp.ppm"; 200; 112; 25; 225; 0; 1.63
"data/ramp.ppm"; 200; 112; 5; 270; 0.01; 1.59
"data/ramp.ppm"; 200; 112; 10; 270; 0.01; 1.62
"data/ramp.ppm"; 200; 112; 15; 270; 0.01; 1.63
"data/ramp.ppm"; 200; 112; 20; 270; 0.02; 1.63
"data/ramp.ppm"; 200; 112; 25; 270; 0.02; 1.63
"data/ramp.ppm"; 200; 112; 5; 315; 0.01; 1.59
"data/ramp.ppm"; 200; 112; 10; 315; 0.01; 1.61
"data/ramp.ppm"; 200; 112; 15; 315; 0.01; 1.61
"data/ramp.ppm"; 200; 112; 20; 315; 0.02; 1.62
"data/ramp.ppm"; 200; 112; 25; 315; 0.01; 1.64
"data/sunriseA.ppm"; 130; 100; 5; 0; 0; 0.34
"data/sunriseA.ppm"; 130; 100; 10; 0; 0.01; 0.48
"data/sunriseA.ppm"; 130; 100; 15; 0; 0.01; 0.54
"data/sunriseA.ppm"; 130; 100; 20; 0; 0.01; 0.56
"data/sunriseA.ppm"; 130; 100; 25; 0; 0.01; 0.56
"data/sunriseA.ppm"; 130; 100; 5; 45; 0.01; 0.34
"data/sunriseA.ppm"; 130; 100; 10; 45; 0.01; 0.48
"data/sunriseA.ppm"; 130; 100; 15; 45; 0.02; 0.54
"data/sunriseA.ppm"; 130; 100; 20; 45; 0.01; 0.55
"data/sunriseA.ppm"; 130; 100; 25; 45; 0; 0.56
"data/sunriseA.ppm"; 130; 100; 5; 90; 0.01; 0.33
"data/sunriseA.ppm"; 130; 100; 10; 90; 0.01; 0.48
"data/sunriseA.ppm"; 130; 100; 15; 90; 0.01; 0.55
"data/sunriseA.ppm"; 130; 100; 20; 90; 0.01; 0.55
"data/sunriseA.ppm"; 130; 100; 25; 90; 0.01; 0.56
"data/sunriseA.ppm"; 130; 100; 5; 135; 0.01; 0.34
"data/sunriseA.ppm"; 130; 100; 10; 135; 0.01; 0.47
"data/sunriseA.ppm"; 130; 100; 15; 135; 0.01; 0.54
"data/sunriseA.ppm"; 130; 100; 20; 135; 0.01; 0.55
"data/sunriseA.ppm"; 130; 100; 25; 135; 0.01; 0.56
"data/sunriseA.ppm"; 130; 100; 5; 180; 0.01; 0.34
"data/sunriseA.ppm"; 130; 100; 10; 180; 0.01; 0.48
"data/sunriseA.ppm"; 130; 100; 15; 180; 0.01; 0.53
"data/sunriseA.ppm"; 130; 100; 20; 180; 0.01; 0.56
"data/sunriseA.ppm"; 130; 100; 25; 180; 0.01; 0.55
"data/sunriseA.ppm"; 130; 100; 5; 225; 0.01; 0.33
"data/sunriseA.ppm"; 130; 100; 10; 225; 0.01; 0.47
"data/sunriseA.ppm"; 130; 100; 15; 225; 0.01; 0.54
"data/sunriseA.ppm"; 130; 100; 20; 225; 0.01; 0.56
"data/sunriseA.ppm"; 130; 100; 25; 225; 0; 0.56
"data/sunriseA.ppm"; 130; 100; 5; 270; 0.01; 0.34
"data/sunriseA.ppm"; 130; 100; 10; 270; 0.01; 0.48
"data/sunriseA.ppm"; 130; 100; 15; 270; 0; 0.54
"data/sunriseA.ppm"; 130; 100; 20; 270; 0; 0.56
"data/sunriseA.ppm"; 130; 100; 25; 270; 0.01; 0.55
"data/sunriseA.ppm"; 130; 100; 5; 315; 0.01; 0.33
"data/sunriseA.ppm"; 130; 100; 10; 315; 0.01; 0.47
"data/sunriseA.ppm"; 130; 100; 15; 315; 0.01; 0.55
"data/sunriseA.ppm"; 130; 100; 20; 315; 0; 0.55
"data/sunriseA.ppm"; 130; 100; 25; 315; 0; 0.56
"data/sunriseB.ppm"; 1000; 769; 5; 0; 0.31; 1142.79
"data/sunriseB.ppm"; 1000; 769; 10; 0; 0.31; 1639.37
"data/sunriseB.ppm"; 1000; 769; 15; 0; 0.3; 1848.78
"data/sunriseB.ppm"; 1000; 769; 20; 0; 0.3; 1894.66
"data/sunriseB.ppm"; 1000; 769; 25; 0; 0.31; 1905.64
"data/sunriseB.ppm"; 1000; 769; 5; 45; 0.31; 1142.82
"data/sunriseB.ppm"; 1000; 769; 10; 45; 0.31; 1638.63
"data/sunriseB.ppm"; 1000; 769; 15; 45; 0.31; 1848.03
"data/sunriseB.ppm"; 1000; 769; 20; 45; 0.32; 1896
"data/sunriseB.ppm"; 1000; 769; 25; 45; 0.31; 1904.67
"data/sunriseB.ppm"; 1000; 769; 5; 90; 0.31; 1142.76
"data/sunriseB.ppm"; 1000; 769; 10; 90; 0.32; 1638.8
"data/sunriseB.ppm"; 1000; 769; 15; 90; 0.31; 1848.72
"data/sunriseB.ppm"; 1000; 769; 20; 90; 0.31; 1895.49
"data/sunriseB.ppm"; 1000; 769; 25; 90; 0.31; 1908.72
"data/sunriseB.ppm"; 1000; 769; 5; 135; 0.32; 1142.75
"data/sunriseB.ppm"; 1000; 769; 10; 135; 0.31; 1639.18
"data/sunriseB.ppm"; 1000; 769; 15; 135; 0.3; 1848.48
"data/sunriseB.ppm"; 1000; 769; 20; 135; 0.31; 1896.95
"data/sunriseB.ppm"; 1000; 769; 25; 135; 0.31; 1900.94
"data/sunriseB.ppm"; 1000; 769; 5; 180; 0.31; 1142.75
"data/sunriseB.ppm"; 1000; 769; 10; 180; 0.31; 1638.67
"data/sunriseB.ppm"; 1000; 769; 15; 180; 0.31; 1849.04
"data/sunriseB.ppm"; 1000; 769; 20; 180; 0.3; 1895.47
"data/sunriseB.ppm"; 1000; 769; 25; 180; 0.31; 1902.29
"data/sunriseB.ppm"; 1000; 769; 5; 225; 0.31; 1142.86
"data/sunriseB.ppm"; 1000; 769; 10; 225; 0.31; 1638.67
"data/sunriseB.ppm"; 1000; 769; 15; 225; 0.31; 1848.71
"data/sunriseB.ppm"; 1000; 769; 20; 225; 0.31; 1895.54
"data/sunriseB.ppm"; 1000; 769; 25; 225; 0.32; 1903.18
"data/sunriseB.ppm"; 1000; 769; 5; 270; 0.31; 1142.71
"data/sunriseB.ppm"; 1000; 769; 10; 270; 0.32; 1638.93
"data/sunriseB.ppm"; 1000; 769; 15; 270; 0.31; 1848.49
"data/sunriseB.ppm"; 1000; 769; 20; 270; 0.32; 1894.84
"data/sunriseB.ppm"; 1000; 769; 25; 270; 0.32; 1904.75
"data/sunriseB.ppm"; 1000; 769; 5; 315; 0.32; 1142.76
"data/sunriseB.ppm"; 1000; 769; 10; 315; 0.31; 1638.78
"data/sunriseB.ppm"; 1000; 769; 15; 315; 0.31; 1848.97
"data/sunriseB.ppm"; 1000; 769; 20; 315; 0.31; 1894.15
"data/sunriseB.ppm"; 1000; 769; 25; 315; 0.32; 1903.09
"data/sunriseC.ppm"; 320; 240; 5; 0; 0.03; 11.37
"data/sunriseC.ppm"; 320; 240; 10; 0; 0.03; 16.32
"data/sunriseC.ppm"; 320; 240; 15; 0; 0.03; 18.38
"data/sunriseC.ppm"; 320; 240; 20; 0; 0.04; 18.92
"data/sunriseC.ppm"; 320; 240; 25; 0; 0.03; 19.07
"data/sunriseC.ppm"; 320; 240; 5; 45; 0.04; 11.37
"data/sunriseC.ppm"; 320; 240; 10; 45; 0.04; 16.34
"data/sunriseC.ppm"; 320; 240; 15; 45; 0.04; 18.35
"data/sunriseC.ppm"; 320; 240; 20; 45; 0.03; 18.89
"data/sunriseC.ppm"; 320; 240; 25; 45; 0.04; 19.12
"data/sunriseC.ppm"; 320; 240; 5; 90; 0.03; 11.38
"data/sunriseC.ppm"; 320; 240; 10; 90; 0.03; 16.32
"data/sunriseC.ppm"; 320; 240; 15; 90; 0.04; 18.35
"data/sunriseC.ppm"; 320; 240; 20; 90; 0.04; 18.96
"data/sunriseC.ppm"; 320; 240; 25; 90; 0.04; 19.08
"data/sunriseC.ppm"; 320; 240; 5; 135; 0.04; 11.36
"data/sunriseC.ppm"; 320; 240; 10; 135; 0.03; 16.39
"data/sunriseC.ppm"; 320; 240; 15; 135; 0.03; 18.35
"data/sunriseC.ppm"; 320; 240; 20; 135; 0.04; 18.87
"data/sunriseC.ppm"; 320; 240; 25; 135; 0.03; 19.06
"data/sunriseC.ppm"; 320; 240; 5; 180; 0.03; 11.38
"data/sunriseC.ppm"; 320; 240; 10; 180; 0.03; 16.36
"data/sunriseC.ppm"; 320; 240; 15; 180; 0.03; 18.34
"data/sunriseC.ppm"; 320; 240; 20; 180; 0.03; 18.95
"data/sunriseC.ppm"; 320; 240; 25; 180; 0.03; 19.17
"data/sunriseC.ppm"; 320; 240; 5; 225; 0.04; 11.36
"data/sunriseC.ppm"; 320; 240; 10; 225; 0.03; 16.37
"data/sunriseC.ppm"; 320; 240; 15; 225; 0.04; 18.38
"data/sunriseC.ppm"; 320; 240; 20; 225; 0.03; 18.99
"data/sunriseC.ppm"; 320; 240; 25; 225; 0.03; 19.05
"data/sunriseC.ppm"; 320; 240; 5; 270; 0.03; 11.38
"data/sunriseC.ppm"; 320; 240; 10; 270; 0.04; 16.32
"data/sunriseC.ppm"; 320; 240; 15; 270; 0.03; 18.34
"data/sunriseC.ppm"; 320; 240; 20; 270; 0.03; 18.93
"data/sunriseC.ppm"; 320; 240; 25; 270; 0.04; 19.04
"data/sunriseC.ppm"; 320; 240; 5; 315; 0.04; 11.37
"data/sunriseC.ppm"; 320; 240; 10; 315; 0.04; 16.34
"data/sunriseC.ppm"; 320; 240; 15; 315; 0.04; 18.32
"data/sunriseC.ppm"; 320; 240; 20; 315; 0.03; 18.98
"data/sunriseC.ppm"; 320; 240; 25; 315; 0.03; 19.1
